DR_NO,DATE,AREA,AREA_NAME,PREMISE_CODE,PREMISE_DESC,RPT DIST NO,PART 1-2,CRM CD,CRM CD DESC,NUM_CRIMES_DATE,NUM_CRIMES_AREA,NUM_CRIMES_AREA_NAME,NUM_CRIMES_TYPE,NUM_CRIMES_TYPE_DESC,NUM_CRIMES_DISTRICT,NUM_CRIMES_CODE,NUM_CRIMES_PREMISE,NUM_CRIMES_PREMISE_DESC,NUM_SIMILAR_VICTIM_DESCENT,NUM_GENDER_DIVERSITY,NUM_WEAPON_USED_IN_AREA,NUM_VICTIM_DESCENT_COMMON_IN_WEAPON,NUM_AREA_COMMON_FOR_VICTIM_DESCENT,IS_HIGH_CRIME_RATE_AREA,IS_VICTIM_FEMALE,IS_VICTIM_MALE,IS_CRIME_INVOLVING_MINOR,IS_CRIME_INVOLVING_ADULT,IS_CRIME_INVOLVING_SENIOR,IS_HIGH_NIGHT_CRIME_AREA,IS_HIGH_DAY_CRIME_AREA
200105413,1/18/2020,1,Central,517,MISSIONS/SHELTERS,156,2,624,BATTERY - SIMPLE ASSAULT,36,794,794,416,118,23,118,11,11,304,640,0,1,0,1,0,0,0,1,0,0,0
200105414,1/17/2020,1,Central,101,STREET,111,1,510,VEHICLE - STOLEN,36,794,794,584,51,48,51,215,215,64,936,0,1,0,1,0,0,1,0,0,0,0
200105419,1/21/2020,1,Central,103,ALLEY,191,2,910,KIDNAPPING,25,794,794,416,1,4,1,6,6,304,492,0,1,0,1,0,0,0,1,0,0,0
200105420,1/21/2020,1,Central,101,STREET,128,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),25,794,794,584,27,8,27,215,215,188,492,0,1,0,1,0,0,0,1,0,0,0
200105422,1/21/2020,1,Central,102,SIDEWALK,153,1,210,ROBBERY,25,794,794,584,35,33,35,129,129,45,492,0,1,0,1,0,0,0,1,0,0,0
200105424,1/22/2020,1,Central,101,STREET,195,1,330,BURGLARY FROM VEHICLE,19,794,794,584,127,19,127,215,215,304,492,0,1,0,1,0,0,0,1,0,0,0
200105425,1/22/2020,1,Central,210,RESTAURANT/FAST FOOD,119,1,440,THEFT PLAIN - PETTY ($950 & UNDER),19,794,794,584,75,40,75,15,15,304,492,0,1,0,1,0,0,0,1,0,0,0
200105426,1/21/2020,1,Central,738,LIBRARY,152,2,624,BATTERY - SIMPLE ASSAULT,25,794,794,416,118,45,118,7,7,83,492,0,0,0,1,0,0,0,1,0,0,0
200105427,1/21/2020,1,Central,103,ALLEY,162,2,624,BATTERY - SIMPLE ASSAULT,25,794,794,416,118,90,118,6,6,231,492,0,1,0,1,0,0,0,1,0,0,0
200408506,5/4/2020,4,Hollenbeck,101,STREET,479,1,510,VEHICLE - STOLEN,1,16,16,584,51,2,51,215,215,64,936,0,1,0,0,0,0,1,0,0,0,0
200105429,1/21/2020,1,Central,710,OTHER PREMISE,143,1,440,THEFT PLAIN - PETTY ($950 & UNDER),25,794,794,584,75,8,75,6,6,304,640,0,1,0,1,0,0,0,1,0,0,0
200105430,1/11/2020,1,Central,733,BAR/SPORTS BAR (OPEN DAY & NIGHT),153,1,440,THEFT PLAIN - PETTY ($950 & UNDER),42,794,794,584,75,33,75,3,3,231,640,0,1,0,1,0,0,0,1,0,0,0
200105431,1/11/2020,1,Central,404,DEPARTMENT STORE,161,1,343,SHOPLIFTING-GRAND THEFT ($950.01 & OVER),42,794,794,584,4,20,4,35,35,83,492,0,1,0,1,0,0,0,1,0,0,0
200105432,1/21/2020,1,Central,101,STREET,159,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),25,794,794,584,27,26,27,215,215,304,492,0,1,0,1,0,0,0,1,0,0,0
200105433,1/21/2020,1,Central,501,SINGLE FAMILY DWELLING,153,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,25,794,794,416,34,33,34,70,70,188,492,0,1,0,1,0,0,0,1,0,0,0
201007391,3/18/2020,10,West Valley,220,NAIL SALON,1063,1,310,BURGLARY,1,14,14,584,23,1,23,2,2,231,492,0,1,0,0,0,0,1,0,0,0,0
200105449,1/20/2020,1,Central,501,SINGLE FAMILY DWELLING,157,2,900,VIOLATION OF COURT ORDER,26,794,794,416,5,13,5,70,70,188,640,0,1,0,1,0,0,0,1,0,0,0
200105450,1/21/2020,1,Central,102,SIDEWALK,131,1,330,BURGLARY FROM VEHICLE,25,794,794,584,127,5,127,129,129,188,640,0,1,0,1,0,0,0,1,0,0,0
200105454,1/20/2020,1,Central,122,"VEHICLE, PASSENGER/TRUCK",144,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",26,794,794,416,53,4,53,39,39,231,492,0,1,0,1,0,0,0,1,0,0,0
201712553,7/24/2020,17,Devonshire,501,SINGLE FAMILY DWELLING,1737,2,956,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",2,6,6,416,11,1,11,70,70,231,640,0,1,0,0,0,0,0,1,0,0,0
200310104,2/1/2020,3,Southwest,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",398,2,760,LEWD/LASCIVIOUS ACTS WITH CHILD,2,14,14,416,1,2,1,108,108,304,640,0,1,0,0,0,0,1,0,0,0,0
200814461,9/24/2020,8,West LA,101,STREET,898,1,510,VEHICLE - STOLEN,1,21,21,584,51,3,51,215,215,64,936,0,1,0,0,0,0,1,0,0,0,0
200906435,2/23/2020,9,Van Nuys,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",914,2,956,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",1,14,14,416,11,2,11,108,108,231,640,0,1,0,0,0,0,0,1,0,0,0
211225384,12/19/2020,12,77th Street,101,STREET,1241,1,220,ATTEMPTED ROBBERY,1,9,9,584,9,1,9,215,215,304,640,0,1,0,0,0,0,0,1,0,0,0
200105475,1/22/2020,1,Central,102,SIDEWALK,162,2,624,BATTERY - SIMPLE ASSAULT,19,794,794,416,118,90,118,129,129,304,492,0,1,0,1,0,0,0,1,0,0,0
200105476,1/21/2020,1,Central,102,SIDEWALK,147,2,624,BATTERY - SIMPLE ASSAULT,25,794,794,416,118,8,118,129,129,188,492,0,1,0,1,0,0,0,1,0,0,0
200105477,1/18/2020,1,Central,101,STREET,152,2,624,BATTERY - SIMPLE ASSAULT,36,794,794,416,118,45,118,215,215,304,640,0,1,0,1,0,0,0,1,0,0,0
200105480,1/22/2020,1,Central,101,STREET,195,1,330,BURGLARY FROM VEHICLE,19,794,794,584,127,19,127,215,215,231,640,0,1,0,1,0,0,0,1,0,0,0
200105481,1/22/2020,1,Central,102,SIDEWALK,163,2,623,BATTERY POLICE (SIMPLE),19,794,794,416,4,15,4,129,129,304,492,0,1,0,1,0,0,0,1,0,0,0
200105482,1/20/2020,1,Central,123,PARKING UNDERGROUND/BUILDING,182,1,330,BURGLARY FROM VEHICLE,26,794,794,584,127,43,127,17,17,304,492,0,1,0,1,0,0,0,1,0,0,0
200105483,1/21/2020,1,Central,101,STREET,118,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),25,794,794,584,27,12,27,215,215,304,492,0,1,0,1,0,0,0,1,0,0,0
200105485,1/20/2020,1,Central,108,PARKING LOT,182,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),26,794,794,584,27,43,27,74,74,304,640,0,1,0,1,0,0,0,1,0,0,0
200105486,1/22/2020,1,Central,101,STREET,142,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",19,794,794,584,45,8,45,215,215,304,492,0,1,0,1,0,0,0,1,0,0,0
200105489,1/22/2020,1,Central,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",156,2,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,19,794,794,416,22,23,22,108,108,188,640,0,0,0,1,0,0,0,1,0,0,0
200105490,1/22/2020,1,Central,102,SIDEWALK,138,1,210,ROBBERY,19,794,794,584,35,26,35,129,129,83,640,0,1,0,1,0,0,0,1,0,0,0
200105493,1/23/2020,1,Central,413,FURNITURE STORE,195,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",24,794,794,416,53,19,53,1,1,71,932,0,1,0,1,0,0,1,0,0,0,0
200105496,1/22/2020,1,Central,102,SIDEWALK,152,1,210,ROBBERY,19,794,794,584,35,45,35,129,129,231,640,0,1,0,1,0,0,0,1,0,0,0
200204446,1/8/2020,2,Rampart,101,STREET,236,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),29,16,16,584,27,1,27,215,215,64,936,0,1,0,0,0,0,1,0,0,0,0
200106255,2/2/2020,1,Central,203,OTHER BUSINESS,128,1,648,ARSON,1,794,794,584,3,8,3,40,40,231,640,0,0,0,1,0,0,0,1,0,0,0
200105499,1/23/2020,1,Central,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",154,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",24,794,794,584,43,19,43,108,108,231,492,0,0,0,1,0,0,0,1,0,0,0
200105507,1/22/2020,1,Central,835,7TH AND METRO CENTER (NOT LINE SPECIFIC),152,2,762,LEWD CONDUCT,19,794,794,416,2,45,2,1,1,188,640,0,1,0,1,0,0,0,1,0,0,0
201114637,10/13/2020,11,Northeast,101,STREET,1184,1,510,VEHICLE - STOLEN,1,14,14,584,51,2,51,215,215,64,936,0,1,0,0,0,0,1,0,0,0,0
200105513,1/22/2020,1,Central,404,DEPARTMENT STORE,162,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),19,794,794,584,50,90,50,35,35,188,492,0,1,0,1,0,0,0,1,0,0,0
200204971,1/19/2020,2,Rampart,101,STREET,233,1,510,VEHICLE - STOLEN,24,16,16,584,51,2,51,215,215,64,936,0,1,0,0,0,0,1,0,0,0,0
200105519,1/22/2020,1,Central,101,STREET,157,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),19,794,794,584,27,13,27,215,215,64,936,0,1,0,1,0,0,1,0,0,0,0
200105521,1/23/2020,1,Central,834,LA UNION STATION (NOT LINE SPECIFIC),119,2,888,TRESPASSING,24,794,794,416,19,40,19,17,17,71,932,0,1,0,1,0,0,1,0,0,0,0
200105522,1/22/2020,1,Central,108,PARKING LOT,162,1,330,BURGLARY FROM VEHICLE,19,794,794,584,127,90,127,74,74,45,492,0,1,0,1,0,0,0,1,0,0,0
200911049,6/9/2020,9,Van Nuys,119,"PORCH, RESIDENTIAL",963,1,440,THEFT PLAIN - PETTY ($950 & UNDER),1,14,14,584,75,1,75,2,2,231,640,0,1,0,0,0,0,0,1,0,0,0
210206385,9/1/2020,2,Rampart,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",248,2,812,CRM AGNST CHLD (13 OR UNDER) (14-15 & SUSP 10 YRS OLDER),5,16,16,416,4,2,4,108,108,304,640,0,1,0,0,0,0,1,0,0,0,0
200105525,1/21/2020,1,Central,404,DEPARTMENT STORE,161,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),25,794,794,584,50,20,50,35,35,71,932,0,1,0,1,0,0,1,0,0,0,0
200105528,1/21/2020,1,Central,738,LIBRARY,123,1,480,BIKE - STOLEN,25,794,794,584,21,5,21,7,7,231,492,0,1,0,1,0,0,0,1,0,0,0
200105529,1/17/2020,1,Central,101,STREET,159,1,330,BURGLARY FROM VEHICLE,36,794,794,584,127,26,127,215,215,4,640,0,1,0,1,0,0,0,1,0,0,0
200105531,1/23/2020,1,Central,210,RESTAURANT/FAST FOOD,195,2,624,BATTERY - SIMPLE ASSAULT,24,794,794,416,118,19,118,15,15,304,492,0,1,0,1,0,0,0,1,0,0,0
200517895,12/16/2020,5,Harbor,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",526,2,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,2,19,19,416,22,1,22,108,108,304,492,0,0,0,0,0,0,0,1,0,0,0
200105535,1/17/2020,1,Central,203,OTHER BUSINESS,162,1,440,THEFT PLAIN - PETTY ($950 & UNDER),36,794,794,584,75,90,75,40,40,304,640,0,1,0,1,0,0,0,1,0,0,0
200105538,1/22/2020,1,Central,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",111,1,440,THEFT PLAIN - PETTY ($950 & UNDER),19,794,794,584,75,48,75,108,108,304,640,0,1,0,1,0,0,0,1,0,0,0
200105540,1/23/2020,1,Central,102,SIDEWALK,132,2,860,BATTERY WITH SEXUAL CONTACT,24,794,794,416,19,9,19,129,129,188,640,0,1,0,1,0,0,0,1,0,0,0
200506494,2/25/2020,5,Harbor,501,SINGLE FAMILY DWELLING,551,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,1,19,19,584,17,1,17,70,70,231,640,0,0,0,0,0,0,0,1,0,0,0
200105547,1/23/2020,1,Central,108,PARKING LOT,162,2,946,OTHER MISCELLANEOUS CRIME,24,794,794,416,14,90,14,74,74,304,492,0,1,0,1,0,0,0,1,0,0,0
200105548,1/20/2020,1,Central,101,STREET,138,1,330,BURGLARY FROM VEHICLE,26,794,794,584,127,26,127,215,215,304,640,0,1,0,1,0,0,0,1,0,0,0
200105549,1/10/2020,1,Central,221,PUBLIC STORAGE,131,1,310,BURGLARY,30,794,794,584,23,5,23,1,1,231,492,0,1,0,1,0,0,0,1,0,0,0
200105550,1/23/2020,1,Central,517,MISSIONS/SHELTERS,158,2,624,BATTERY - SIMPLE ASSAULT,24,794,794,416,118,15,118,11,11,304,640,0,1,0,1,0,0,0,1,0,0,0
201215546,6/28/2020,12,77th Street,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",1248,1,440,THEFT PLAIN - PETTY ($950 & UNDER),1,9,9,584,75,1,75,108,108,304,492,0,1,0,0,0,0,0,0,1,0,0
200105553,1/23/2020,1,Central,203,OTHER BUSINESS,119,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",24,794,794,416,53,40,53,40,40,231,492,0,1,0,1,0,0,0,1,0,0,0
200105554,1/23/2020,1,Central,203,OTHER BUSINESS,105,1,310,BURGLARY,24,794,794,584,23,10,23,40,40,83,640,0,1,0,1,0,0,0,1,0,0,0
200105556,1/16/2020,1,Central,710,OTHER PREMISE,123,2,624,BATTERY - SIMPLE ASSAULT,33,794,794,416,118,5,118,6,6,188,640,0,1,0,1,0,0,0,0,1,0,0
200105558,1/23/2020,1,Central,102,SIDEWALK,111,1,350,"THEFT, PERSON",24,794,794,584,16,48,16,129,129,83,640,0,1,0,1,0,0,0,0,1,0,0
200105571,1/21/2020,1,Central,101,STREET,161,1,440,THEFT PLAIN - PETTY ($950 & UNDER),25,794,794,584,75,20,75,215,215,304,492,0,1,0,1,0,0,0,1,0,0,0
200105574,1/23/2020,1,Central,406,OTHER STORE,159,1,343,SHOPLIFTING-GRAND THEFT ($950.01 & OVER),24,794,794,584,4,26,4,15,15,304,492,0,1,0,1,0,0,0,1,0,0,0
200122215,12/8/2020,1,Central,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",156,1,815,SEXUAL PENETRATION W/FOREIGN OBJECT,1,794,794,584,3,23,3,108,108,304,640,0,1,0,1,0,0,0,1,0,0,0
200105577,1/23/2020,1,Central,101,STREET,152,2,624,BATTERY - SIMPLE ASSAULT,24,794,794,416,118,45,118,215,215,231,640,0,1,0,1,0,0,0,1,0,0,0
200105578,1/21/2020,1,Central,406,OTHER STORE,147,1,310,BURGLARY,25,794,794,584,23,8,23,15,15,45,492,0,1,0,1,0,0,0,1,0,0,0
200218310,12/5/2020,2,Rampart,108,PARKING LOT,249,1,510,VEHICLE - STOLEN,1,16,16,584,51,1,51,74,74,64,936,0,1,0,0,0,0,1,0,0,0,0
200105581,1/24/2020,1,Central,102,SIDEWALK,145,1,210,ROBBERY,31,794,794,584,35,6,35,129,129,304,492,0,1,0,1,0,0,0,1,0,0,0
200105583,1/23/2020,1,Central,101,STREET,162,1,350,"THEFT, PERSON",24,794,794,584,16,90,16,215,215,231,640,0,1,0,1,0,0,0,1,0,0,0
201012706,7/27/2020,10,West Valley,501,SINGLE FAMILY DWELLING,1008,2,845,SEX OFFENDER REGISTRANT OUT OF COMPLIANCE,1,14,14,416,5,1,5,70,70,304,492,0,1,0,0,0,0,0,1,0,0,0
200105585,1/22/2020,1,Central,108,PARKING LOT,154,1,330,BURGLARY FROM VEHICLE,19,794,794,584,127,19,127,74,74,231,640,0,1,0,1,0,0,0,1,0,0,0
200105586,1/23/2020,1,Central,102,SIDEWALK,105,2,624,BATTERY - SIMPLE ASSAULT,24,794,794,416,118,10,118,129,129,304,492,0,0,0,1,0,0,0,1,0,0,0
220614831,8/17/2020,6,Hollywood,102,SIDEWALK,666,2,354,THEFT OF IDENTITY,1,17,17,416,33,1,33,129,129,304,492,0,1,0,0,0,0,0,1,0,0,0
201111473,7/15/2020,11,Northeast,501,SINGLE FAMILY DWELLING,1117,2,661,UNAUTHORIZED COMPUTER ACCESS,2,14,14,416,1,1,1,70,70,304,640,0,1,0,0,0,0,0,1,0,0,0
201009044,5/13/2020,10,West Valley,104,DRIVEWAY,1049,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),3,14,14,584,5,1,5,5,5,231,492,0,1,0,0,0,0,1,0,0,0,0
200105591,1/24/2020,1,Central,101,STREET,152,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,31,794,794,416,34,45,34,215,215,188,492,0,1,0,1,0,0,0,1,0,0,0
200105592,1/23/2020,1,Central,108,PARKING LOT,182,1,330,BURGLARY FROM VEHICLE,24,794,794,584,127,43,127,74,74,231,492,0,0,0,1,0,0,0,1,0,0,0
200806568,2/20/2020,8,West LA,707,GARAGE/CARPORT,852,1,480,BIKE - STOLEN,2,21,21,584,21,3,21,13,13,231,492,0,1,0,0,0,0,0,1,0,0,0
200105596,1/23/2020,1,Central,122,"VEHICLE, PASSENGER/TRUCK",119,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",24,794,794,416,53,40,53,39,39,304,640,0,1,0,1,0,0,0,1,0,0,0
200105599,1/23/2020,1,Central,122,"VEHICLE, PASSENGER/TRUCK",161,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,24,794,794,416,34,20,34,39,39,304,492,0,1,0,1,0,0,0,1,0,0,0
200105601,1/23/2020,1,Central,109,PARK/PLAYGROUND,111,2,625,OTHER ASSAULT,24,794,794,416,6,48,6,3,3,304,492,0,0,0,1,0,0,0,1,0,0,0
200105602,1/24/2020,1,Central,501,SINGLE FAMILY DWELLING,166,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,31,794,794,416,34,22,34,70,70,188,640,0,1,0,1,0,0,0,1,0,0,0
200105604,1/24/2020,1,Central,517,MISSIONS/SHELTERS,166,1,440,THEFT PLAIN - PETTY ($950 & UNDER),31,794,794,584,75,22,75,11,11,188,492,0,1,0,1,0,0,0,1,0,0,0
200609150,4/16/2020,6,Hollywood,104,DRIVEWAY,648,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),1,17,17,584,27,2,27,5,5,83,640,0,1,0,0,0,0,0,1,0,0,0
211415778,8/2/2020,14,Pacific,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",1444,1,121,"RAPE, FORCIBLE",2,6,6,584,9,2,9,108,108,231,640,0,1,0,0,0,0,0,1,0,0,0
200105608,1/24/2020,1,Central,102,SIDEWALK,142,2,860,BATTERY WITH SEXUAL CONTACT,31,794,794,416,19,8,19,129,129,304,640,0,1,0,1,0,0,0,1,0,0,0
200105609,1/24/2020,1,Central,102,SIDEWALK,142,2,860,BATTERY WITH SEXUAL CONTACT,31,794,794,416,19,8,19,129,129,304,640,0,1,0,1,0,0,0,1,0,0,0
200504370,1/8/2020,5,Harbor,101,STREET,504,1,510,VEHICLE - STOLEN,29,19,19,584,51,2,51,215,215,64,936,0,1,0,0,0,0,1,0,0,0,0
200105905,1/28/2020,1,Central,101,STREET,154,1,761,BRANDISH WEAPON,21,794,794,584,14,19,14,215,215,304,492,0,0,0,1,0,0,1,0,0,0,0
200105610,1/24/2020,1,Central,101,STREET,166,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",31,794,794,584,43,22,43,215,215,231,492,0,0,0,1,0,0,0,1,0,0,0
200105612,1/24/2020,1,Central,101,STREET,155,2,624,BATTERY - SIMPLE ASSAULT,31,794,794,416,118,14,118,215,215,45,492,0,0,0,1,0,0,0,1,0,0,0
200105619,1/24/2020,1,Central,101,STREET,157,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),31,794,794,416,27,13,27,215,215,231,492,0,1,0,1,0,0,0,1,0,0,0
210917704,12/25/2020,9,Van Nuys,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",939,2,956,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",1,14,14,416,11,1,11,108,108,304,492,0,1,0,0,0,0,0,1,0,0,0
200105626,1/17/2020,1,Central,101,STREET,135,1,351,PURSE SNATCHING,36,794,794,584,2,13,2,215,215,83,640,0,1,0,1,0,0,0,1,0,0,0
200105628,1/5/2020,1,Central,101,STREET,155,1,220,ATTEMPTED ROBBERY,25,794,794,584,9,14,9,215,215,304,492,0,1,0,1,0,0,0,0,1,0,0
200105630,1/24/2020,1,Central,122,"VEHICLE, PASSENGER/TRUCK",122,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),31,794,794,416,27,3,27,39,39,231,640,0,0,0,1,0,0,0,1,0,0,0
200408039,4/17/2020,4,Hollenbeck,504,OTHER RESIDENCE,417,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,1,16,16,584,17,1,17,3,3,304,492,0,0,0,0,0,0,0,1,0,0,0
200105632,1/24/2020,1,Central,102,SIDEWALK,143,2,860,BATTERY WITH SEXUAL CONTACT,31,794,794,416,19,8,19,129,129,304,640,0,1,0,1,0,0,0,1,0,0,0
211716180,7/15/2020,17,Devonshire,121,YARD (RESIDENTIAL/BUSINESS),1797,1,510,VEHICLE - STOLEN,2,6,6,584,51,1,51,2,2,64,936,0,1,0,0,0,0,1,0,0,0,0
200105634,1/24/2020,1,Central,102,SIDEWALK,139,1,480,BIKE - STOLEN,31,794,794,584,21,7,21,129,129,83,640,0,1,0,1,0,0,0,1,0,0,0
200105635,1/24/2020,1,Central,102,SIDEWALK,156,1,440,THEFT PLAIN - PETTY ($950 & UNDER),31,794,794,584,75,23,75,129,129,304,640,0,1,0,1,0,0,0,0,1,0,0
200105637,1/23/2020,1,Central,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",158,1,440,THEFT PLAIN - PETTY ($950 & UNDER),24,794,794,584,75,15,75,108,108,304,640,0,1,0,1,0,0,0,1,0,0,0
212018351,11/1/2020,20,Olympic,707,GARAGE/CARPORT,2036,1,310,BURGLARY,4,5,5,584,23,2,23,13,13,188,640,0,1,0,0,0,0,0,1,0,0,0
200917497,11/20/2020,9,Van Nuys,220,NAIL SALON,966,2,624,BATTERY - SIMPLE ASSAULT,1,14,14,416,118,1,118,2,2,231,640,0,0,0,0,0,0,0,1,0,0,0
200308673,3/17/2020,3,Southwest,404,DEPARTMENT STORE,321,1,343,SHOPLIFTING-GRAND THEFT ($950.01 & OVER),1,14,14,584,4,1,4,35,35,71,932,0,1,0,0,0,0,0,1,0,0,0
201011914,8/2/2020,10,West Valley,101,STREET,1001,1,330,BURGLARY FROM VEHICLE,2,14,14,584,127,3,127,215,215,231,492,0,1,0,0,0,0,1,0,0,0,0
200105655,1/22/2020,1,Central,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",156,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",19,794,794,416,53,23,53,108,108,231,640,0,1,0,1,0,0,0,1,0,0,0
200105656,1/23/2020,1,Central,717,HEALTH SPA/GYM,161,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",24,794,794,584,45,20,45,2,2,45,492,0,1,0,1,0,0,0,1,0,0,0
200105657,1/23/2020,1,Central,108,PARKING LOT,182,1,330,BURGLARY FROM VEHICLE,24,794,794,584,127,43,127,74,74,45,492,0,1,0,1,0,0,0,1,0,0,0
200105661,1/24/2020,1,Central,210,RESTAURANT/FAST FOOD,134,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",31,794,794,584,45,10,45,15,15,231,492,0,1,0,1,0,0,0,1,0,0,0
200105662,1/24/2020,1,Central,102,SIDEWALK,138,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",31,794,794,584,43,26,43,129,129,188,492,0,0,0,1,0,0,0,1,0,0,0
200105663,1/24/2020,1,Central,108,PARKING LOT,191,1,330,BURGLARY FROM VEHICLE,31,794,794,584,127,4,127,74,74,231,640,0,1,0,1,0,0,0,1,0,0,0
200105664,1/25/2020,1,Central,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",195,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,30,794,794,416,34,19,34,108,108,304,492,0,1,0,1,0,0,0,1,0,0,0
200105665,1/24/2020,1,Central,101,STREET,182,1,330,BURGLARY FROM VEHICLE,31,794,794,584,127,43,127,215,215,188,640,0,1,0,1,0,0,0,1,0,0,0
200404158,1/4/2020,4,Hollenbeck,101,STREET,421,1,510,VEHICLE - STOLEN,29,16,16,584,51,1,51,215,215,64,936,0,1,0,0,0,0,1,0,0,0,0
200105666,1/24/2020,1,Central,834,LA UNION STATION (NOT LINE SPECIFIC),119,1,480,BIKE - STOLEN,31,794,794,584,21,40,21,17,17,45,492,0,1,0,1,0,0,0,1,0,0,0
201411760,5/26/2020,14,Pacific,104,DRIVEWAY,1453,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),2,6,6,584,5,1,5,5,5,231,492,0,1,0,0,0,0,0,1,0,0,0
200504577,1/13/2020,5,Harbor,101,STREET,504,1,510,VEHICLE - STOLEN,19,19,19,584,51,2,51,215,215,64,936,0,1,0,0,0,0,1,0,0,0,0
200613614,8/6/2020,6,Hollywood,501,SINGLE FAMILY DWELLING,647,2,624,BATTERY - SIMPLE ASSAULT,1,17,17,416,118,2,118,70,70,188,640,0,1,0,0,0,0,0,1,0,0,0
200105669,1/24/2020,1,Central,101,STREET,158,1,330,BURGLARY FROM VEHICLE,31,794,794,584,127,15,127,215,215,188,640,0,1,0,1,0,0,0,1,0,0,0
200105670,1/25/2020,1,Central,102,SIDEWALK,153,1,761,BRANDISH WEAPON,30,794,794,584,14,33,14,129,129,188,640,0,0,0,1,0,0,0,1,0,0,0
200105671,1/24/2020,1,Central,101,STREET,138,1,821,SODOMY/SEXUAL CONTACT B/W PENIS OF ONE PERS TO ANUS OTH,31,794,794,584,1,26,1,215,215,188,640,0,1,0,1,0,0,0,1,0,0,0
200105672,1/24/2020,1,Central,101,STREET,171,1,510,VEHICLE - STOLEN,31,794,794,584,51,14,51,215,215,64,936,0,1,0,1,0,0,1,0,0,0,0
200105674,1/24/2020,1,Central,108,PARKING LOT,159,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",31,794,794,584,45,26,45,74,74,188,492,0,1,0,1,0,0,0,1,0,0,0
200105675,1/25/2020,1,Central,124,BUS STOP,195,1,210,ROBBERY,30,794,794,584,35,19,35,4,4,304,492,0,1,0,1,0,0,0,1,0,0,0
200105685,1/24/2020,1,Central,101,STREET,159,1,330,BURGLARY FROM VEHICLE,31,794,794,584,127,26,127,215,215,231,492,0,1,0,1,0,0,0,1,0,0,0
